,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
2549,415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,98,0,556957.0433985672,98115
2550,963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,14,0,800504.1475768297,98006
2551,792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,17,18,514071.4285714286,98051
2552,309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,42,7,399565.70666666003,98045
2553,235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,22,0,556957.0433985672,98133
2554,667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,114,38,556957.0433985672,98107
2555,470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,65,0,800504.1475768297,98007
2556,375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,113,33,556957.0433985672,98122
2557,410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,68,0,627816.9280368324,98033
2558,566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,34,21,677072.282288299,98074
2559,680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,11,0,660759.1481777306,98053
2560,332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,113,33,556957.0433985672,98112
2561,902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,18,0,627816.9280368324,98033
2562,500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,74,0,1010374.806584358,98040
2563,445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,45,0,472556.8965517241,98070
2564,825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,48,0,800504.1475768297,98006
2565,1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,63,0,556957.0433985672,98199
2566,277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,64,20,556957.0433985672,98118
2567,545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,46,0,627816.9280368324,98034
2568,435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,18,0,403994.12698411907,98019
2569,638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,16,0,660759.1481777306,98052
2570,418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,56,28,800504.1475768297,98008
2571,499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,53,0,660759.1481777306,98052
2572,150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,72,36,348947.2484985,98168
2573,759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,19,0,677072.282288299,98075
2574,427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,30,0,399565.70666666003,98045
2575,632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,18,0,660759.1481777306,98053
2576,660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,121,16,556957.0433985672,98122
2577,862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,31,12,609565.0217391305,98077
2578,524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,111,15,556957.0433985672,98109
2579,470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,63,17,556957.0433985672,98118
2580,385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,21,0,472556.8965517241,98070
2581,575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,36,0,596163.7474747486,98027
2582,220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,33,0,289887.70398969593,98023
2583,460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,102,36,556957.0433985672,98107
2584,1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,43,21,556957.0433985672,98109
2585,175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,48,8,299340.44276556815,98001
2586,465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,55,0,348947.2484985,98166
2587,552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,109,32,556957.0433985672,98117
2588,565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,40,0,297370.12097782607,98030
2589,518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,45,29,660759.1481777306,98052
2590,899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,15,0,627816.9280368324,98034
2591,373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,95,28,556957.0433985672,98126
2592,385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,15,0,336474.9118055521,98038
2593,245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,78,19,556957.0433985672,98106
2594,375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,108,76,481441.8939393939,98011
2595,699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,19,0,677072.282288299,98075
2596,450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,73,0,556957.0433985672,98125
2597,455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,51,7,660759.1481777306,98052
2598,650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,111,0,556957.0433985672,98103
2599,378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,61,20,556957.0433985672,98125
2600,220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,81,20,308290.0689655172,98178
2601,285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,54,0,289887.70398969593,98023
2602,340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,17,18,556957.0433985672,98125
2603,921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,67,42,800504.1475768297,98004
2604,375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,48,0,336474.9118055521,98038
2605,999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,29,0,677072.282288299,98075
2606,335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,64,21,556957.0433985672,98118
2607,1920000.0,4.0,2.5,3070,34412,1.0,0,3,4,2070,1000,71,38,1440500.0,98039
2608,385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,93,0,472556.8965517241,98070
2609,850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,18,0,627816.9280368324,98034
2610,429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,12,0,377040.96632902045,98059
2611,523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,15,0,556957.0433985672,98103
2612,798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,8,98,377040.96632902045,98056
2613,284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,12,0,297370.12097782607,98042
2614,852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,7,0,677072.282288299,98074
2615,320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,16,0,556957.0433985672,98133
2616,749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,7,0,481441.8939393939,98011
2617,468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,14,0,556957.0433985672,98117
2618,492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,15,0,403994.12698411907,98019
2619,685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,13,0,556957.0433985672,98125
2620,542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,7,0,377040.96632902045,98059
2621,435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,14,0,556957.0433985672,98136
2622,242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,33,0,297370.12097782607,98031
2623,325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,34,21,289887.70398969593,98023
2624,837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,27,0,660759.1481777306,98052
2625,210000.0,1.0,1.0,930,7129,1.0,0,0,3,930,0,73,27,556957.0433985672,98133
2626,187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,44,0,289887.70398969593,98023
2627,560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,95,28,556957.0433985672,98126
2628,272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,32,0,299340.44276556815,98001
2629,235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,53,0,299340.44276556815,98092
2630,259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,35,0,297370.12097782607,98030
2631,866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,7,0,800504.1475768297,98006
2632,473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,112,32,556957.0433985672,98117
2633,405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,53,24,448475.0,98155
2634,870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,70,25,556957.0433985672,98115
2635,475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,36,0,556957.0433985672,98116
2636,499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,23,15,377040.96632902045,98059
2637,386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,13,0,536305.2957746478,98065
2638,458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,103,0,556957.0433985672,98105
2639,550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,45,0,472556.8965517241,98070
2640,605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,32,0,609565.0217391305,98072
2641,421000.0,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,21,0,245290.62068965516,98188
2642,536000.0,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,30,0,596163.7474747486,98029
2643,247200.0,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,39,0,296230.39867109305,98042
2644,250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,38,12,627816.9280368324,98034
2645,204950.0,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,43,0,289887.70398969593,98023
2646,430000.0,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,43,0,596163.7474747486,98027
2647,250000.0,4.0,2.5,1800,8100,2.0,0,0,3,1800,0,23,15,336474.9118055521,98038
2648,260000.0,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,63,17,308290.0689655172,98168
2649,547000.0,4.0,1.0,1720,2800,1.5,0,0,4,1200,520,95,28,556957.0433985672,98115
2650,379900.0,5.0,3.5,2800,7350,2.0,0,0,3,2800,0,26,0,556957.0433985672,98106
2651,738500.0,3.0,2.5,2300,6009,1.0,0,0,3,2300,0,16,0,660759.1481777306,98053
2652,545000.0,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,54,0,660759.1481777306,98052
2653,342000.0,2.0,1.0,740,6180,1.0,0,0,3,740,0,73,27,556957.0433985672,98118
2655,170000.0,4.0,1.0,1920,13787,1.0,0,0,4,1220,700,55,0,245290.62068965516,98188
2656,616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,38,12,677072.282288299,98074
2657,640000.0,3.0,2.0,1380,4800,1.0,0,0,3,1380,0,73,27,556957.0433985672,98119
2658,332000.0,3.0,2.5,1530,9406,1.0,0,0,3,1270,260,28,0,377040.96632902045,98059
2659,1010000.0,3.0,3.25,2420,1923,2.0,0,2,3,1840,580,15,0,556957.0433985672,98109
2660,380000.0,4.0,2.5,2150,37647,2.0,0,0,3,2150,0,30,0,297370.12097782607,98042
2661,415000.0,4.0,2.0,1610,9600,1.0,0,0,5,1610,0,54,0,666046.696969697,98056
2662,1008000.0,4.0,3.5,2650,3060,2.0,0,0,3,2060,590,20,0,556957.0433985672,98103
2663,669000.0,4.0,2.75,2700,35362,2.0,0,0,5,2700,0,45,0,609565.0217391305,98077
2664,260000.0,3.0,1.5,1270,20700,1.0,0,0,2,1150,120,73,0,448475.0,98155
2665,854000.0,4.0,2.75,3150,38865,1.0,0,0,3,2480,670,35,0,660759.1481777306,98052
2666,605000.0,3.0,2.25,2010,10760,2.0,0,0,3,2010,0,36,0,660759.1481777306,98052
2667,320000.0,3.0,1.0,860,5060,1.5,0,0,3,860,0,94,10,556957.0433985672,98133
2668,229950.0,3.0,2.0,1410,7466,1.0,0,0,3,1410,0,38,12,377040.96632902045,98058
2669,255000.0,3.0,1.75,1700,7532,1.0,0,0,3,1700,0,34,21,297370.12097782607,98030
2670,1170000.0,4.0,2.5,2570,6251,2.0,0,0,3,2570,0,21,0,800504.1475768297,98004
2671,479000.0,2.0,2.25,1230,932,2.0,0,0,3,1020,210,17,18,556957.0433985672,98112
2672,1200000.0,4.0,3.5,4170,9748,2.0,0,0,3,4170,0,17,18,666046.696969697,98059
2673,472000.0,3.0,2.5,1180,1262,3.0,0,0,3,1180,0,11,0,556957.0433985672,98119
2674,198000.0,3.0,1.5,1430,7347,1.0,0,0,3,820,610,41,0,289887.70398969593,98023
2675,440000.0,4.0,2.0,1450,8400,1.5,0,0,4,1450,0,59,0,627816.9280368324,98034
2676,506000.0,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,60,17,420392.3640469756,98177
2677,382500.0,4.0,2.5,2210,7079,2.0,0,0,3,2210,0,28,0,297370.12097782607,98031
2678,269500.0,2.0,1.5,1480,7276,1.0,0,0,4,940,540,43,21,377040.96632902045,98056
2679,560000.0,3.0,2.0,2340,3477,1.0,0,1,5,1170,1170,50,0,556957.0433985672,98118
2680,840000.0,4.0,3.5,3860,18334,2.0,0,0,3,3120,740,25,0,609565.0217391305,98077
2681,479500.0,3.0,2.75,2300,4637,2.0,0,0,3,2300,0,13,0,536305.2957746478,98065
2682,402000.0,3.0,1.5,1450,7375,1.0,0,0,3,1010,440,53,24,627816.9280368324,98034
2683,549000.0,2.0,2.5,1380,953,3.0,0,0,3,1380,0,15,0,556957.0433985672,98103
2684,449950.0,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,22,0,536305.2957746478,98065
2685,493000.0,4.0,1.75,2030,18295,1.5,0,0,4,2030,0,46,0,627816.9280368324,98034
2686,142500.0,4.0,0.75,1440,13300,1.0,0,0,3,1440,0,73,27,348947.2484985,98166
2687,250000.0,3.0,1.75,1160,6134,1.0,0,0,3,1160,0,23,15,299340.44276556815,98002
2688,729000.0,3.0,1.0,1580,3840,2.0,0,0,3,1580,0,113,33,556957.0433985672,98102
2689,465000.0,2.0,2.75,1430,1425,2.0,0,0,3,995,435,15,0,556957.0433985672,98112
2690,465000.0,2.0,2.0,1494,19271,2.0,1,4,3,1494,0,78,24,472556.8965517241,98070
2691,280000.0,4.0,2.25,1930,7207,1.0,0,0,4,1360,570,33,0,297370.12097782607,98030
2692,675000.0,6.0,1.75,2740,6360,1.0,0,3,3,1370,1370,68,0,556957.0433985672,98146
2693,667500.0,3.0,2.0,1880,3800,1.0,0,0,5,1030,850,94,0,556957.0433985672,98115
2694,809000.0,3.0,2.5,2590,7720,2.0,0,0,3,2590,0,33,21,800504.1475768297,98007
2695,400000.0,3.0,2.25,2140,11266,2.0,0,0,3,2140,0,35,0,403994.12698411907,98019
2696,310000.0,4.0,2.0,1870,6000,1.5,0,0,3,1870,0,65,20,556957.0433985672,98125
2697,435000.0,2.0,1.0,1230,3800,1.0,0,0,3,1230,0,93,67,556957.0433985672,98115
2698,465950.0,4.0,2.5,2340,6896,2.0,0,0,3,2340,0,20,0,377040.96632902045,98059
2699,1538000.0,3.0,2.25,2880,7599,1.0,0,2,3,1710,1170,63,19,627816.9280368324,98033
2700,253000.0,3.0,1.5,880,6600,1.0,0,0,5,880,0,76,0,556957.0433985672,98178
2701,330000.0,3.0,2.5,3040,7232,2.0,0,0,3,3040,0,18,0,299340.44276556815,98092
2702,554000.0,4.0,1.0,1120,7104,1.5,0,0,3,1120,0,75,0,556957.0433985672,98177
2703,350000.0,3.0,2.0,1380,3600,3.0,0,0,3,1380,0,8,98,556957.0433985672,98122
2704,294999.0,4.0,2.5,1660,9760,2.0,0,0,3,1660,0,27,0,297370.12097782607,98030
2705,1185001.0,3.0,2.75,2500,5568,2.0,0,0,5,2500,0,116,0,556957.0433985672,98112
2706,752000.0,4.0,2.5,2940,10382,2.0,0,0,4,2940,0,30,0,666046.696969697,98059
2707,451000.0,4.0,2.5,1670,3315,2.0,0,0,3,1670,0,16,0,596163.7474747486,98029
2708,725000.0,4.0,2.75,2630,7505,2.0,0,0,3,2630,0,27,0,660759.1481777306,98052
2709,345000.0,4.0,2.75,2250,7412,1.0,0,0,4,1480,770,46,0,377040.96632902045,98058
2710,206000.0,3.0,1.0,1320,7000,1.0,0,0,4,1320,0,54,0,299340.44276556815,98002
2711,2027000.0,4.0,3.75,4100,22798,1.5,0,3,5,2540,1560,87,42,1010374.806584358,98040
2713,1728000.0,4.0,3.0,3700,20570,1.0,0,0,4,1850,1850,45,29,800504.1475768297,98004
2714,580000.0,5.0,2.0,2700,10875,1.0,0,0,4,1540,1160,59,0,800504.1475768297,98007
2715,430000.0,3.0,1.0,980,7200,1.0,0,0,4,980,0,71,38,556957.0433985672,98116
2716,720000.0,4.0,2.5,2650,11520,2.0,0,0,3,2110,540,33,21,627816.9280368324,98033
2717,824000.0,7.0,4.25,3670,4000,2.0,0,1,3,2800,870,57,21,556957.0433985672,98199
2718,936000.0,3.0,1.75,2960,12420,1.0,0,2,4,1480,1480,69,0,556957.0433985672,98116
2719,535000.0,4.0,2.75,3070,7201,2.0,0,0,3,3070,0,15,0,377040.96632902045,98059
2720,286800.0,3.0,2.5,1413,3600,2.0,0,0,3,1413,0,10,0,297370.12097782607,98031
2721,350000.0,2.0,2.5,1260,1347,3.0,0,0,3,1260,0,16,0,556957.0433985672,98103
2722,345000.0,3.0,2.5,1680,2229,2.0,0,0,3,1680,0,14,0,420392.3640469756,98155
2723,435000.0,3.0,2.25,1230,1238,2.0,0,0,3,1080,150,12,0,556957.0433985672,98199
2724,1555000.0,3.0,3.5,4360,6240,2.0,0,3,3,2960,1400,13,0,556957.0433985672,98103
2725,1325000.0,4.0,4.0,4420,16526,2.0,0,0,3,4420,0,8,98,677072.282288299,98075
2726,461000.0,3.0,3.25,2770,6278,2.0,0,0,3,1980,790,15,0,377040.96632902045,98056
2727,770000.0,3.0,2.25,2910,10204,2.0,0,0,3,2910,0,31,12,660759.1481777306,98052
2728,1384000.0,4.0,3.25,4290,12103,1.0,0,3,3,2690,1600,24,0,800504.1475768297,98006
2729,330000.0,3.0,2.5,1600,26977,2.0,0,0,3,1600,0,16,0,403994.12698411907,98019
2730,322500.0,4.0,2.5,1820,6753,2.0,0,0,3,1820,0,27,0,336474.9118055521,98038
2731,1600000.0,6.0,5.0,6050,230652,2.0,0,3,3,6050,0,20,0,692681.8181818182,98024
2732,475000.0,3.0,1.75,1700,8432,1.0,0,0,3,1230,470,44,17,556957.0433985672,98125
2733,250275.0,2.0,1.0,790,11234,1.0,0,0,4,790,0,79,39,506793.05555555556,98166
2734,274500.0,3.0,2.25,1720,9000,1.0,0,0,4,1320,400,52,0,289887.70398969593,98023
2735,284950.0,3.0,1.0,990,10723,1.0,0,0,5,990,0,61,0,377040.96632902045,98059
2736,264950.0,4.0,1.75,1770,9011,1.0,0,0,5,1050,720,38,0,296230.39867109305,98042
2737,242000.0,3.0,2.0,1260,8092,1.0,0,0,3,1260,0,35,0,336474.9118055521,98038
2738,913000.0,4.0,2.5,3640,10576,2.0,0,0,3,3640,0,22,0,677072.282288299,98075
2739,555000.0,3.0,1.75,2040,6000,1.0,0,0,5,1120,920,63,0,556957.0433985672,98116
2740,711000.0,4.0,1.75,1980,10800,1.0,0,0,5,990,990,73,36,1010374.806584358,98040
2741,403500.0,5.0,2.5,3600,17300,1.0,0,0,4,2410,1190,53,0,506793.05555555556,98166
2742,975000.0,4.0,2.5,4270,43386,1.0,0,0,3,2680,1590,30,0,660759.1481777306,98053
2743,253779.0,4.0,2.0,2030,9600,1.5,0,0,3,1430,600,74,9,245290.62068965516,98188
2744,384400.0,3.0,3.25,1689,1388,3.0,0,0,3,1689,0,13,0,556957.0433985672,98125
2745,646000.0,5.0,2.75,2870,4461,1.0,0,0,3,1650,1220,45,0,556957.0433985672,98107
2746,415000.0,3.0,1.75,1270,4800,1.0,0,0,3,1270,0,69,7,556957.0433985672,98126
2747,764000.0,4.0,2.5,2790,7938,2.0,0,0,3,2790,0,24,0,677072.282288299,98074
2748,507000.0,5.0,3.25,3850,16249,2.0,0,2,3,3030,820,19,0,299340.44276556815,98092
2749,545500.0,3.0,2.5,1560,9361,1.5,0,0,4,1360,200,85,0,556957.0433985672,98108
2750,450000.0,3.0,1.75,1180,4080,1.0,0,0,4,760,420,93,0,556957.0433985672,98117
2751,264000.0,4.0,1.75,1820,8118,1.0,0,0,4,1080,740,41,0,297370.12097782607,98031
2752,650000.0,5.0,1.75,1260,4500,1.5,0,0,3,1260,0,95,18,556957.0433985672,98119
2753,365000.0,3.0,2.5,2640,6715,2.0,0,0,3,1680,960,30,0,377040.96632902045,98058
2754,343566.0,2.0,1.0,1100,4200,1.0,0,0,3,1100,0,67,16,556957.0433985672,98136
2755,375000.0,3.0,2.5,1950,6871,2.0,0,0,3,1950,0,24,0,420392.3640469756,98155
2756,295000.0,3.0,2.0,1380,8682,1.0,0,0,4,1380,0,55,0,304992.54679803445,98148
2757,325000.0,3.0,2.75,2200,7000,1.0,0,0,4,1280,920,44,0,377040.96632902045,98058
2758,265000.0,4.0,1.5,2050,7100,1.0,0,0,3,1050,1000,58,13,299340.44276556815,98001
2759,562000.0,5.0,3.0,2795,15101,2.0,0,0,3,2795,0,25,0,403994.12698411907,98019
2760,540000.0,4.0,2.5,2050,34222,2.0,0,0,4,2050,0,32,0,609565.0217391305,98077
2762,279950.0,5.0,1.75,2150,7171,1.0,0,0,4,1460,690,51,0,297370.12097782607,98031
2763,540000.0,3.0,1.75,1970,8200,1.0,0,0,5,1420,550,58,0,420392.3640469756,98177
2764,310000.0,4.0,2.5,2660,12672,1.0,0,0,4,1740,920,61,20,289887.70398969593,98003
2765,190000.0,1.0,1.0,720,4800,1.0,0,0,3,720,0,107,25,556957.0433985672,98118
2766,440000.0,4.0,2.5,2410,4780,2.0,0,0,3,2410,0,21,0,536305.2957746478,98065
2767,1400000.0,3.0,2.0,2020,5500,1.5,0,3,3,1790,230,84,22,556957.0433985672,98199
2768,230000.0,2.0,1.0,1080,9435,1.0,0,0,3,1080,0,63,17,377040.96632902045,98058
2769,455000.0,3.0,1.75,1180,14292,1.0,0,0,3,1180,0,40,8,399565.70666666003,98045
2770,175000.0,2.0,1.0,660,5000,1.0,0,0,3,660,0,106,0,556957.0433985672,98106
2771,650000.0,3.0,1.75,2920,9370,1.0,0,0,4,1620,1300,40,0,800504.1475768297,98006
2773,192500.0,3.0,1.0,1080,8580,1.5,0,0,3,1080,0,121,16,308290.0689655172,98168
2774,239950.0,3.0,1.75,1670,6900,1.0,0,0,3,1170,500,43,0,289887.70398969593,98023
2775,175000.0,6.0,1.0,1370,5080,1.5,0,0,3,1120,250,90,0,556957.0433985672,98106
2776,850000.0,5.0,3.5,3450,28324,1.0,0,0,5,2350,1100,49,0,627816.9280368324,98033
2777,410000.0,4.0,2.0,1970,10500,1.0,0,0,3,1820,150,60,17,348947.2484985,98166
2778,570000.0,4.0,2.5,2290,6738,2.0,0,0,3,2290,0,25,0,596163.7474747486,98029
2779,469000.0,5.0,2.5,2240,7543,1.0,0,0,3,1140,1100,55,58,420392.3640469756,98177
2780,559000.0,2.0,1.0,1240,6400,1.0,0,1,4,1060,180,83,0,556957.0433985672,98126
2781,739888.0,3.0,2.5,2420,43177,2.0,0,4,4,1690,730,32,0,677072.282288299,98075
2782,568450.0,5.0,3.5,3260,58806,2.0,0,0,4,3260,0,52,0,297370.12097782607,98042
2783,240000.0,2.0,1.0,670,10920,1.0,0,0,3,670,0,79,22,556957.0433985672,98146
2784,574950.0,5.0,3.25,3160,10000,2.0,0,0,4,3160,0,41,0,596163.7474747486,98027
2785,180000.0,3.0,2.25,1990,6350,2.0,0,0,3,1990,0,54,10,304992.54679803445,98198
2786,1160000.0,4.0,3.5,4680,9700,2.0,0,0,3,3360,1320,16,0,800504.1475768297,98006
2787,300000.0,3.0,2.5,1700,3575,2.0,0,0,3,1700,0,21,0,556957.0433985672,98108
2788,630000.0,4.0,2.5,2807,9430,2.0,0,0,3,2807,0,25,0,447494.0404040303,98028
2789,507000.0,4.0,1.75,1770,9375,1.0,0,0,4,1170,600,53,0,660759.1481777306,98052
2790,287500.0,4.0,2.5,2570,9000,1.0,0,0,4,1590,980,42,0,289887.70398969593,98023
2791,688000.0,3.0,3.0,3450,16200,2.0,0,0,3,3450,0,38,12,677072.282288299,98074
2792,424000.0,3.0,2.0,1670,7700,1.0,0,0,3,1170,500,49,19,627816.9280368324,98034
2793,400000.0,3.0,1.75,1050,6150,1.5,0,0,4,950,100,93,0,556957.0433985672,98116
2794,620000.0,4.0,2.5,1910,7683,2.0,0,0,3,1910,0,34,21,596163.7474747486,98027
2795,300000.0,3.0,1.0,910,7700,1.0,0,0,4,910,0,50,0,627816.9280368324,98034
2796,615000.0,5.0,2.25,2480,12070,2.0,0,0,3,2480,0,43,0,677072.282288299,98074
2797,206000.0,2.0,1.5,1820,8867,2.0,0,0,3,1820,0,100,21,308290.0689655172,98168
2798,515500.0,4.0,2.5,2920,7700,2.0,0,0,3,2920,0,18,0,403994.12698411907,98019
2799,554000.0,5.0,2.25,1870,11411,1.0,0,0,4,1170,700,60,20,448475.0,98155
2800,825000.0,4.0,3.5,3810,9792,2.0,0,0,3,3810,0,83,8,556957.0433985672,98146
2801,855000.0,4.0,2.25,2190,4080,2.0,0,0,3,1800,390,103,0,556957.0433985672,98119
2802,315000.0,3.0,2.5,1730,6368,2.0,0,0,3,1730,0,28,0,336474.9118055521,98038
2803,299000.0,5.0,2.5,2220,9360,1.0,0,0,4,1110,1110,53,0,377040.96632902045,98058
2804,650000.0,3.0,1.5,1320,8114,1.0,0,0,3,1320,0,70,27,800504.1475768297,98004
2805,465000.0,3.0,1.75,1510,4800,1.0,0,2,3,860,650,96,10,556957.0433985672,98126
2806,535000.0,3.0,2.0,2120,4080,2.0,0,0,3,2120,0,18,0,660759.1481777306,98053
2807,564000.0,2.0,2.0,1690,4500,1.0,0,0,3,1690,0,17,18,660759.1481777306,98053
2808,515000.0,3.0,3.5,1360,1419,2.0,0,0,3,1040,320,14,0,556957.0433985672,98107
2809,580000.0,4.0,2.5,3250,5000,2.0,0,0,3,3250,0,13,0,377040.96632902045,98059
2810,309000.0,3.0,2.25,1490,1294,2.0,0,0,3,1220,270,11,0,556957.0433985672,98106
2811,536751.0,3.0,1.75,1930,6360,1.0,0,0,3,1930,0,8,98,536305.2957746478,98065
2812,415000.0,4.0,2.5,2020,5501,2.0,0,0,3,2020,0,11,0,377040.96632902045,98059
2813,267000.0,3.0,2.25,1584,2800,2.0,0,0,3,1584,0,9,109,299340.44276556815,98002
2814,820000.0,4.0,2.5,3170,8523,2.0,0,0,3,3170,0,13,0,627816.9280368324,98033
2815,1399950.0,4.0,2.75,3870,10046,2.0,0,0,3,3870,0,16,0,627816.9280368324,98033
2816,485000.0,2.0,2.5,1430,923,3.0,0,0,3,1410,20,13,0,556957.0433985672,98103
2817,482000.0,3.0,3.25,1380,1120,3.0,0,0,3,1380,0,13,0,556957.0433985672,98103
2818,535000.0,4.0,2.5,2610,4595,2.0,0,0,3,2610,0,13,0,447494.0404040303,98028
2819,690000.0,3.0,3.25,1540,1428,3.0,0,0,3,1540,0,8,98,556957.0433985672,98103
2820,576000.0,3.0,2.5,1940,9000,1.0,0,0,4,970,970,73,0,556957.0433985672,98117
