price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,statezip
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,53,0,98038
355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,75,32,98059
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,67,16,98155
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,33,21,98011
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,44,0,98006
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,99,0,98144
371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,70,27,98125
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,35,0,98136
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,17,18,98199
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,32,0,98059
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,58,13,98059
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,42,7,98125
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,66,16,98125
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,73,36,98177
785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,17,18,98092
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,15,0,98126
148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,82,52,98106
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,94,10,98117
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,19,0,98103
240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,37,0,98045
330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,32,0,98023
735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,112,33,98115
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,42,0,98075
214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,44,0,98042
657500.0,4.0,2.75,4140,24190,2.0,0,0,3,4140,0,19,0,98092
476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,113,0,98199
2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,56,18,98177
110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,0,94,10,98168
292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,15,0,98002
317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,69,13,98125
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,20,0,98001
1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,0,26,0,98006
460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,92,0,98126
405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,73,27,98125
333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,79,22,98117
427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,120,0,98112
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,24,0,98075
465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,56,0,98133
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,20,0,98074
619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,94,0,98115
762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1200,72,51,98040
535000.0,5.0,2.25,2520,49222,2.0,0,0,4,2520,0,43,21,98027
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,96,0,98144
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,73,0,98144
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,111,0,98002
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,27,0,98092
450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,66,12,98045
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,11,0,98103
399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,78,0,98102
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,14,0,98065
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,15,0,98133
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,16,0,98029
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,12,0,98059
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,7,0,98117
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,9,109,98023
1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1600,1600,56,28,98004
784000.0,3.0,3.5,3950,111078,1.5,0,0,3,2460,1490,32,0,98053
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,37,0,98074
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,55,0,98057
1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,4030,0,15,0,98033
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,45,0,98057
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,64,21,98177
2250000.0,5.0,4.25,4860,9453,1.5,0,1,5,3100,1760,116,0,98112
1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,31,12,98102
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,113,0,98118
900000.0,4.0,2.25,2460,44431,1.0,0,0,4,2460,0,64,20,98007
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,16,0,98052
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,69,0,98136
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,0,19,0,98022
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,16,0,98075
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,20,0,98092
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,118,16,98105
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,37,0,98074
510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1600,0,54,0,98034
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,56,0,98055
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,53,24,98092
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,74,33,98115
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,14,0,98199
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,71,0,98155
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,55,0,98033
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,36,0,98030
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,16,0,98103
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,86,47,98199
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,117,0,98144
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,55,58,98198
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,54,10,98117
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,51,0,98023
1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,1340,73,36,98115
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,112,17,98105
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,33,21,98092
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,111,0,98136
699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,0,25,0,98053
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,42,0,98034
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,110,37,98108
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,73,0,98177
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,79,0,98105
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,13,0,98133
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,49,0,98040
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,92,0,98112
1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,30,0,98074
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,58,0,98059
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,60,20,98040
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,81,20,98107
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,32,0,98092
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,35,0,98092
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,25,0,98059
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,33,21,98011
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,65,20,98116
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,24,0,98106
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,44,0,98198
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,84,27,98105
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,18,0,98133
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,66,12,98166
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,95,28,98133
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,99,13,98108
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,32,0,98006
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,18,0,98004
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,18,0,98038
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,31,12,98092
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,17,18,98029
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,102,36,98115
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,96,0,98103
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,74,33,98033
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,55,58,98052
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,64,21,98058
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,77,0,98107
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,84,0,98115
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,107,76,98122
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,28,0,98031
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,74,33,98125
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,49,0,98034
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,22,0,98103
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,15,0,98052
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,13,0,98108
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,14,0,98029
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,12,0,98027
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,95,0,98103
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,60,0,98034
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,24,0,98074
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,43,21,98198
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,43,21,98030
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,7,0,98103
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,116,7,98118
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,35,0,98168
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,19,0,98045
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,45,0,98155
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,74,33,98155
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,70,27,98117
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,69,0,98008
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,47,0,98034
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,116,16,98103
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,82,52,98199
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,115,31,98112
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,41,0,98168
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,95,18,98103
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,46,0,98072
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,55,0,98030
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,45,0,98023
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,24,0,98034
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,43,21,98077
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,77,0,98178
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,0,42,7,98042
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,34,0,98092
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,94,0,98107
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,21,0,98055
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,40,8,98001
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,47,0,98040
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,20,0,98059
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,60,20,98125
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,22,0,98074
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,32,0,98053
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,43,21,98074
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,38,0,98106
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,32,0,98029
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,36,0,98029
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,78,19,98178
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,50,0,98074
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,21,0,98038
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,0,31,12,98070
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,48,0,98040
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,28,0,98112
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,102,87,98166
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,24,0,98030
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,63,0,98126
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,40,8,98074
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,28,0,98058
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,63,17,98146
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,67,42,98136
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,71,16,98055
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,53,0,98007
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,29,0,98052
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,100,0,98133
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,63,0,98002
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,39,0,98177
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,16,0,98116
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,32,0,98077
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,21,0,98199
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,96,53,98116
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,121,0,98109
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,115,7,98103
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,95,18,98117
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,121,33,98118
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,59,0,98059
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,73,27,98126
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,101,42,98188
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,18,0,98038
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,9,109,98042
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,14,0,98029
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,15,0,98102
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,16,0,98027
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,15,0,98059
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,12,0,98028
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,49,19,98034
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,16,0,98125
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,36,0,98072
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,53,0,98027
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,98,0,98144
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,71,16,98125
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,11,0,98029
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,13,0,98028
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,19,0,98168
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,68,0,98004
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,81,20,98115
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,31,12,98029
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,64,20,98008
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,64,20,98008
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,61,0,98059
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,72,36,98115
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,44,17,98011
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,19,0,98028
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,34,21,98058
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,95,28,98105
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,64,20,98002
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,82,32,98105
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,70,27,98116
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,102,20,98116
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,52,11,98059
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,61,9,98148
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,61,9,98118
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,22,0,98058
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,16,0,98029
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,103,0,98112
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,33,21,98029
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,7,0,98029
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,14,0,98168
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,54,0,98058
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,37,0,98144
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,98,0,98115
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,14,0,98006
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,17,18,98051
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,42,7,98045
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,22,0,98133
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,114,38,98107
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,65,0,98007
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,113,33,98122
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,68,0,98033
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,34,21,98074
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,11,0,98053
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,113,33,98112
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,18,0,98033
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,74,0,98040
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,45,0,98070
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,48,0,98006
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,63,0,98199
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,64,20,98118
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,46,0,98034
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,18,0,98019
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,16,0,98052
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,56,28,98008
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,53,0,98052
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,72,36,98168
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,19,0,98075
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,30,0,98045
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,18,0,98053
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,121,16,98122
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,31,12,98077
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,111,15,98109
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,63,17,98118
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,21,0,98070
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,36,0,98027
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,33,0,98023
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,102,36,98107
1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,43,21,98109
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,48,8,98001
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,55,0,98166
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,109,32,98117
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,40,0,98030
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,45,29,98052
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,15,0,98034
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,95,28,98126
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,15,0,98038
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,78,19,98106
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,108,76,98011
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,19,0,98075
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,73,0,98125
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,51,7,98052
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,111,0,98103
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,61,20,98125
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,81,20,98178
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,54,0,98023
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,17,18,98125
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,67,42,98004
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,48,0,98038
999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,29,0,98075
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,64,21,98118
1920000.0,4.0,2.5,3070,34412,1.0,0,3,4,2070,1000,71,38,98039
385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,93,0,98070
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,18,0,98034
429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,12,0,98059
523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,15,0,98103
798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,8,98,98056
284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,12,0,98042
852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,7,0,98074
320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,16,0,98133
749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,7,0,98011
468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,14,0,98117
492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,15,0,98019
685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,13,0,98125
542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,7,0,98059
435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,14,0,98136
242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,33,0,98031
325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,34,21,98023
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,27,0,98052
210000.0,1.0,1.0,930,7129,1.0,0,0,3,930,0,73,27,98133
187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,44,0,98023
560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,95,28,98126
272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,32,0,98001
235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,53,0,98092
259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,35,0,98030
866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,7,0,98006
473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,112,32,98117
405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,53,24,98155
870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,70,25,98115
475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,36,0,98116
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,23,15,98059
386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,13,0,98065
458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,103,0,98105
550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,45,0,98070
605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,32,0,98072
